restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
447,3.0,6 months ago,"Tried the “Sense of Lavender” afternoon tea at Up & Above (The Okura Prestige). Beautiful setting on the 24th floor with a great city view, but overall experience didn’t quite live up to the price. …",2026-02-08T10:10:09.258264,2025-08-12
447,4.0,11 months ago,"We stayed at the Okura hotel for one night and had a really nice dinner, but the food itself was a bit underwhelming. The dessert was the best part, definitely the highlight of the meal. Breakfast had",2026-02-08T10:10:09.273733,2025-03-15
447,5.0,7 months ago,I had afternoon tea and it was absolutely wonderful! The view was gorgeous and the service reflected the Thai hospitality. The food presented on the display was beautiful and delicious. A nice and qui,2026-02-08T10:10:09.287819,2025-07-13
447,5.0,2 months ago,"Excellent service by Khun Chi and Khun Siam. The cocktails were delicious, the space clean and spacious, and the atmosphere lively. A thoroughly enjoyable experience.",2026-02-08T10:10:09.304030,2025-12-10
447,4.0,a year ago,"We had a dinner at the restaurant. The atmosphere was very nice with high floor to ceiling and open air space. The food were delicious and proper portions. However, the staffs not attentive which quit",2026-02-08T10:10:09.357955,2025-02-08
447,5.0,a year ago,"Buffet breakfast at the beautiful Up and Above restaurant at the Okura hotel. The buffet selections has combination of western cuisine, Japanese cuisine, South Asia cuisine, Thai cuisine and much more",2026-02-08T10:10:09.378283,2025-02-08
447,5.0,2 years ago,"Lovely place to enjoy afternoon tea with family or friends. Relaxing, casual atmosphere with attentive service. The tea set is for two persons where each person may order coffee or tea. The portion is",2026-02-08T10:10:09.394799,2024-02-09
447,4.0,2 years ago,"Came here for the Sunday buffet breakfast. We called the day before for reservation, but the restaurant wouldn't accept reservations as the hotel is relatively full. Hence, we arrived at 7am for the b",2026-02-08T10:10:09.409584,2024-02-09
447,5.0,a year ago,"Treat yourself to a fabulous Sunday brunch buffet priced at around 3500++ per person. Indulge in one plate of lobster each, marvel at the exquisite seafood and sushi stations, and enjoy the delectable",2026-02-08T10:10:09.425213,2025-02-08
447,4.0,a year ago,"Service and atmoshpere are good.
Food choices are not much.
The japanese food corner is as good as it is Japanese hotel, they also offer …",2026-02-08T10:10:09.438827,2025-02-08
447,4.0,a year ago,"I went to eat the Set menu. The dinner was prepared using premium ingredients. But as for myself, there's just one dish that I really like—Foie Gras. There weren't many options for wine, and there is ",2026-02-08T10:10:09.453349,2025-02-08
447,5.0,Edited 2 years ago,"Superb selection for buffet breakfast.

A good spread of continental & asian (Japanese focused) dishes, satisfying most …",2026-02-08T10:10:09.476601,2024-02-09
447,5.0,5 years ago,"One of the best Sunday brunch in Bangkok.  Plenty of choices you can't even taste them all.  Service is top notch as you would expect from Okura Prestige hotel.  The quality of sashimi, sushi and temp",2026-02-08T10:10:09.495990,2021-02-09
447,4.0,5 years ago,I was impressed by the excellent service and many surprised dishes as well as beverage from chef.  Great atmosphere with live music but I think it's quite too loud and we could not hear other conversa,2026-02-08T10:10:09.512971,2021-02-09
447,4.0,4 years ago,"A good hotel coffee shop. The quality of food here is better than many in the same category, though the menus are small. They have Western, Thai and Japanese selections. The ambience is cozy and calm ",2026-02-08T10:10:09.527481,2022-02-09
447,4.0,Edited 3 years ago,"Update July 2022: Had the Lavender Afternoon Tea set
so far, tried up to 3 sets already …",2026-02-08T10:10:09.540163,2023-02-09
447,3.0,a year ago,"Slow service, grumpy looking staff (the one were quite old), The desserts and food were very ordinary compared to the other three places on Ratchaprasong side. Nice view on the 24th floor but quite ho",2026-02-08T10:10:09.553592,2025-02-08
447,5.0,Edited 2 years ago,"Good service, delicious focaccia and garlic aioli. Tender and bouncy veal cheeks . Grilled sea bass has good fragrance sauce. Ice cream is surprisingly big.
Afternoon tea is to die for. …",2026-02-08T10:10:09.568533,2024-02-09
447,4.0,a year ago,"Afternoon Tea was very good, but I wish they had a table cloth to make the experience a bit more special. The selection of sweet and savory treats made an impression. The scones were exactly right.",2026-02-08T10:10:09.582145,2025-02-08
447,5.0,7 years ago,"If it comes to the view, this place might not be able to offer you the best. If it comes to the food, their food and drink are just superb! Their cocktails are out of this world good, one of the very ",2026-02-08T10:10:09.599199,2019-02-10
447,5.0,3 years ago,"It was my first time for the afternoon tea at Up & Above restaurant and bar, Okura Prestige Hotel. One set was for two people. It came with variety of pastry, sandwiches and desserts. You could order ",2026-02-08T10:10:09.612669,2023-02-09
447,3.0,3 years ago,"Oyster is fresh, but some is quite small. I did not eat the New Zealand mussel,which is quite small size. Lamb leg is perfect after the chef cook again for us. The dessert is nice there..",2026-02-08T10:10:09.623361,2023-02-09
447,5.0,6 years ago,This visit is for breakfast as a hotel guest on Sunday late morning. The restaurant was crowded and extended seating area to near the bar and closer to the lobby for late comers. Even the number of gu,2026-02-08T10:10:09.635844,2020-02-10
447,3.0,2 years ago,"I was invited here for an afternoon tea. I have never understood idea behind this particular dining arrangement, so I’m a little bit biased here. This one was ok when it comes to taste, amount of food",2026-02-08T10:10:09.648030,2024-02-09
447,5.0,a year ago,Beautiful rooftop bar for sunset! Also the shiragoma cocktail was one of my favorite cocktails I’ve ever had. Tastes like the Japanese version of a pina colada with sesame infused foam. So good I orde,2026-02-08T10:10:09.659797,2025-02-08
447,5.0,a year ago,"Visited the bar twice last week, I was surprised a waiter, K. Banjongrat, remembered my last visit. …",2026-02-08T10:10:09.671737,2025-02-08
447,4.0,4 years ago,"Great breakfast with international style of food. They have variety of menus and drinks for your preference. All are great taste and well-prepared. Udon bar is recommended.
Breakfast: 6.00am - 10.30am",2026-02-08T10:10:09.682047,2022-02-09
554,3.0,4 years ago,"This is quite a quaint little place with a white retro decor that feels feminine and European. The menu is extensive with some interesting items.
On our visit the floor was rather messy.  As we were e",2026-02-08T10:10:21.605302,2022-02-09
554,5.0,6 years ago,"Great tasting food as always.
Fried egg with Thai spice has a “tom yum” touch to it.  I haven’t seen this menu elsewhere, quite original. Liver Paté spread is a nice appetizer and Bulgogi …",2026-02-08T10:10:21.617602,2020-02-10
554,4.0,6 years ago,I usually go to eat buffet here because buffet price is not  different and serve same as a la carte. Taste and location is good for dinner.,2026-02-08T10:10:21.630882,2020-02-10
554,2.0,4 years ago,"If you are a vegetarian, never order Spaghetti Arrabiata....
Because they will give you without Arrabiata Sauce :')",2026-02-08T10:10:21.643184,2022-02-09
554,2.0,2 years ago,"Food OK, but pizza base looked and tasted like a frozen rotti, not good.
We have eaten many times, but maybe not again, sorry to say.",2026-02-08T10:10:21.656461,2024-02-09
554,1.0,6 years ago,"The worst service I have ever experienced, very inattentive. Slow, unhappy, unprofessional servers. We sat for 20 minnutes without  being offer water or ask for drink order. Hats off for the chefs and",2026-02-08T10:10:21.668590,2020-02-10
554,4.0,7 years ago,"Not a bad place, food was quite good but service needs some work. I had my drink and main course before my partner had her drink. My food was nearly cold before hers arrived",2026-02-08T10:10:21.679998,2019-02-10
554,4.0,2 years ago,Good food,2026-02-08T10:10:21.693207,2024-02-09
554,3.0,9 years ago,"So so.
Just lunch.",2026-02-08T10:10:21.705482,2017-02-10
554,1.0,2 years ago,Good for content creator,2026-02-08T10:10:21.716575,2024-02-09
554,5.0,2 years ago,"I've been to other branches and loved them, but to be honest, I wasn't expecting much from the reviews at this branch. But when I tried it, it was absolutely delicious! ✨ Every dish was rich and flavo",2026-02-08T10:10:21.731623,2024-02-09
554,4.0,4 years ago,"The service staff were very polite. Even though it was in the evening when there were quite a lot of people, the food came out quite quickly. We didn't have to wait long. The wagyu steak was a bit tou",2026-02-08T10:10:21.748428,2022-02-09
554,3.0,4 years ago,"The service is okay, but the taste of the food is very bland. The Thai food is not spicy at all, including green curry with fried pork balls, seafood tom yum with egg on rice, and crab meat souffle. T",2026-02-08T10:10:21.763898,2022-02-09
554,3.0,4 years ago,"I gave it 3 stars because there was a wide variety of food to choose from on the buffet menu, but deducted 2 stars because the food was mediocre in taste and not worth the buffet price of 678 baht per",2026-02-08T10:10:21.775876,2022-02-09
554,3.0,6 years ago,"Audrey Cafe is a Thai-European fusion restaurant with several branches in major shopping centers throughout Bangkok. Today, we visited the second floor of Zpell, an extension of Future Park Rangsit. T",2026-02-08T10:10:21.788131,2020-02-10
554,5.0,3 years ago,"I ordered the 999 baht deal through the Hungry Hub app. It's for 3 people and includes 6 dishes and 2 drinks. It was incredibly good value! The food was delicious, especially the Baby Seafood Pizza – ",2026-02-08T10:10:21.802176,2023-02-09
554,5.0,Edited 4 years ago,"Use the buffet service. Food and drinks are very good value. There are desserts, cakes and roti. You will be full until tomorrow. The size of the buffet food is the same as alarcate. Not recommended f",2026-02-08T10:10:21.814773,2022-02-09
554,1.0,3 years ago,"The service was terrible! My friend and I wanted to sit by the window, but the waiter told us we couldn't and had to sit at a designated table next to another table. I was speechless. There were so ma",2026-02-08T10:10:21.825176,2023-02-09
554,1.0,3 years ago,"- The food tastes good for the price.
- The staff lacks service mind, especially the female manager with short hair.
Especially when I arrived at the restaurant between 7 and 8 PM, they were ready …",2026-02-08T10:10:21.840144,2023-02-09
554,2.0,5 years ago,"The food took a very long time to arrive. There were few staff, the service was good, but the food was really bad. After waiting for so long, it still wasn't delicious. The onion soup came quickly and",2026-02-08T10:10:21.853681,2021-02-09
