restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,searchString,gmaps_reviews_scraped,gmaps_avg_rating_scraped,playCount,diggCount,shareCount,tiktok_post_count,master_index,raw_engagement,log_engagement,momentum_score,reliability,quality_score,stability_score,final_priority_score,validation_status
3632,The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24 ,The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24,Phrom Phong,804690408,The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24  Phrom Phong Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,878,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1666,The Coffee Club Singha Complex,เดอะ คอฟฟี่ คลับ สิงห์คอมเพล็กซ์,Ratchada,632726852,The Coffee Club Singha Complex Ratchada Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,169,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1667,The Coffee Club Wireless Road,เดอะ คอฟฟี่ คลับ ถนนวิทยุ,Ploenchit,614189412,The Coffee Club Wireless Road Ploenchit Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,170,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1671,The Coffee Club Maitria Hotel,เดอะ คอฟฟี่ คลับ โรงแรมมายเทรียณ์ สุขุมวิท 18,Phrom Phong,614036049,The Coffee Club Maitria Hotel Phrom Phong Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,171,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1023,The Emperor Montien Riverside Hotel,ดิ เอมเพอเรอร์ โรงแรม มณเฑียร ริเวอร์ไซด์,Rama 3,22922999,The Emperor Montien Riverside Hotel Rama 3 Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,79,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3633,The Market Restaurant at Mercure Bangkok Sukhumvit 24 ,เดอะ มาร์เก็ต เรสเทอรองท์ เมอร์เคียว แบงค็อก สุขุมวิท 24,Phrom Phong,804690408,The Market Restaurant at Mercure Bangkok Sukhumvit 24  Phrom Phong Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,879,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2824,The Chocolate Factory Pattanakarn,เดอะช็อกโกแลต แฟคทอรี่ พัฒนาการ,Bangkok,613903444,The Chocolate Factory Pattanakarn Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,521,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1682,The Coffee Club Chatrium Sathorn Narathiwas 24,The Coffee Club Chatrium Sathorn Narathiwas 24,Sathu Pradit,66625916802,The Coffee Club Chatrium Sathorn Narathiwas 24 Sathu Pradit Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,175,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1683,The Coffee Club Mode Sathorn BTS Surasak,เดอะ คอฟฟี่ คลับ โหมด สาธร โฮเทล,Silom,614037536,The Coffee Club Mode Sathorn BTS Surasak Silom Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,176,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1684,The Coffee Club River City,เดอะ คอฟฟี่ คลับ ริเวอร์ซิตี้,Charoen Nakorn,954295074,The Coffee Club River City Charoen Nakorn Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,177,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1685,The Coffee Club Holiday Inn Express Sathorn,เดอะ คอฟฟี่ คลับ  ฮอลิเดย์อินน์เอ็กซ์เพรสสาทร,Sathon,655072668,The Coffee Club Holiday Inn Express Sathorn Sathon Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,178,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1686,The Coffee Club Tha Maharaj,เดอะ คอฟฟี่ คลับ ท่ามหาราช,Siriraj,631989706,The Coffee Club Tha Maharaj Siriraj Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,179,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
1153,The Kitchen Table (Buffet) at W Bangkok Hotel ,The Kitchen Table (Buffet) at W Bangkok Hotel,Silom,23444210,The Kitchen Table (Buffet) at W Bangkok Hotel  Silom Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,89,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2675,The Mayflower Restaurant at Dusit Princess Srinakarin,เดอะเมย์ฟลาวเวอร์ ดุสิต ปริ๊นเซส ศรีนครินทร์,Bangkok,815905769,The Mayflower Restaurant at Dusit Princess Srinakarin Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,460,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2001,The Dining Room at Grand Hyatt Erawan,เดอะ ไดนิ่ง รูม โรงแรม แกรนด์ ไฮแอท เอราวัณ,Ratchaprasong,922258606,The Dining Room at Grand Hyatt Erawan Ratchaprasong Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,258,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3770,The Coral Lounge Don Mueang - International Departure Lounge,The Coral Lounge Don Mueang - International Departure Lounge,Bangkok,936696519,The Coral Lounge Don Mueang - International Departure Lounge Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,978,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2991,The Rooftop by Mode Sathorn Hotel,เดอะรูฟท็อป บาย โหมด สาทร โฮเต็ล,Silom,26234555,The Rooftop by Mode Sathorn Hotel Silom Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,578,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3581,Arno's The Circle Ratchapruek,อาโนส์ เดอะเซอร์เคิลราชพฤกษ์,Taling Chan,925126996,Arno's The Circle Ratchapruek Taling Chan Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,844,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3928,The Coffee Club Boat Lagoon (Phuket),เดอะ คอฟฟี่ คลับ โบ๊ท ลากูน (ภูเก็ต),Bangkok,630829710,The Coffee Club Boat Lagoon (Phuket) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,1092,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2272,The Dim Sun Bar at Avista Grande Phuket Karon - M Gallery Collection (Phuket) ,Dim Sun Bar (Phuket),Bangkok,626699090,The Dim Sun Bar at Avista Grande Phuket Karon - M Gallery Collection (Phuket)  Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,336,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2284,The Oyster Bay 101 True Digital Park ,The Oyster Bay 101 True Digital Park,Bangkok,863269556,The Oyster Bay 101 True Digital Park  Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,337,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2704,The Hilltop Aonang (Krabi),เดอะ ฮิลท็อป อ่าวนาง (กระบี่),Bangkok,75637195,The Hilltop Aonang (Krabi) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,467,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3686,The Local Restaurant Don Mueang - Rangsit,เดอะ โลคอล ดอนเมือง - รังสิต,Rangsit,819375854,The Local Restaurant Don Mueang - Rangsit Rangsit Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,918,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3006,The Press Sky Bar Rooftop at The Printing House Poshtel Bangkok,เพรส สกาย บาร์ รูฟท็อป เดอะ พรินติ้ง เฮาส์ พอชเทล แบงค็อก,Phra Nakhon,994931331,The Press Sky Bar Rooftop at The Printing House Poshtel Bangkok Phra Nakhon Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,584,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
2022,The Sky 32 at Grande CentrePoint Hotel (Pattaya),The Sky 32 at Grande CentrePoint Hotel (Pattaya),Bangkok,6633125488,The Sky 32 at Grande CentrePoint Hotel (Pattaya) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,270,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3007,The Letter Press Cafe & Restaurant at The Printing House Poshtel Bangkok,เดอะ เลตเตอร์เพรส คาเฟ่ แอนด์ เรสเตอร์รองต์ เดอะ พรินติ้ง เฮาส์ พอชเทล แบงค็อก,Khao San Road,994931331,The Letter Press Cafe & Restaurant at The Printing House Poshtel Bangkok Khao San Road Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,585,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
4108,The Kites Eatery at INNSiDE by Meliá Bangkok Sukhumvit,The Kites Eatery at INNSiDE by Meliá Bangkok Sukhumvit,Bangkok,23405496,The Kites Eatery at INNSiDE by Meliá Bangkok Sukhumvit Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,1235,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3868,The Taste Ibis Phuket Kata (Phuket),The Taste Ibis Phuket Kata (Phuket),Bangkok,76363488,The Taste Ibis Phuket Kata (Phuket) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,1041,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3122,The Oasis at Hotel Nikko Bangkok,ดิ โอเอซิส โรงแรมนิกโก้กรุงเทพ,Bangkok,931248607,The Oasis at Hotel Nikko Bangkok Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,640,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3372,The Raweekanlaya Dining by The Raweekanlaya Bangkok Wellness Cuisine Resort,เดอะ ระวีกัลยา ไดนิ่ง​ โรงแรม เดอะ ระวีกัลยา แบงค็อก​ เวลล์เนส คูซีน รีสอร์ท,Phra Nakhon,26285999,The Raweekanlaya Dining by The Raweekanlaya Bangkok Wellness Cuisine Resort Phra Nakhon Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,772,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
3373,The Coral Finest Business Class Suvarnabhumi (International),The Coral Finest Business Class Suvarnabhumi (International),Suvarnabhumi,946646414,The Coral Finest Business Class Suvarnabhumi (International) Suvarnabhumi Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,773,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
4896,The Pinnacle Haus,The Pinnacle Haus,Phetchaburi,931465657,The Pinnacle Haus Phetchaburi Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,1915,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
4992,The Crystal Grill House at Asiatique The Riverfront,เดอะ คริสตัล กริลล์ เฮ้าส์,Bangkok,20595999,The Crystal Grill House at Asiatique The Riverfront Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2002,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5094,The House by Hongkong House,เดอะเฮ้าส์บายฮ่องกงเฮ้าส์,Charoen Krung,22346530,The House by Hongkong House Charoen Krung Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2102,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5110,"The Standard Grill at The Standard, Bangkok Mahanakhon","The Standard Grill at The Standard, Bangkok Mahanakhon",Sathon,20858888,"The Standard Grill at The Standard, Bangkok Mahanakhon Sathon Bangkok",0.0,0.0,4994356.0,459955.0,62022.0,20.0,2118,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5140,The Speakeasy Rooftop Bar Bangkok,เดอะสปีคอีซี รูฟท็อป บาร์ กรุงเทพฯ,Ploenchit,26304000,The Speakeasy Rooftop Bar Bangkok Ploenchit Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2131,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5183,The Brasserie l Holiday Inn Bangkok Silom,เดอะ บราสเซอรี่ l ฮอลิเดย์ อินน์ กรุงเทพ สีลม,Silom,22074300,The Brasserie l Holiday Inn Bangkok Silom Silom Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2173,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5292,The Garden Eatery,เดอะ การ์เด้น อีธเธอร์รี่,Nakhon Pathom,804466635,The Garden Eatery Nakhon Pathom Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2278,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5299,The Bull (Pattaya),The Bull (Pattaya),Bangkok,657693224,The Bull (Pattaya) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2284,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5384,The Stationed Lat Krabang 16,ประจำการ ณ ลาดกระบัง 16,Lat Krabang,886362991,The Stationed Lat Krabang 16 Lat Krabang Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2348,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5449,The St. Regis Bar,The St. Regis Bar,Tanglin,65066859,The St. Regis Bar Tanglin Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2412,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5461,The Canteen by Enjoy,The Canteen by Enjoy,Bangkok,92991601,The Canteen by Enjoy Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2424,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5470,The Beef Master MBK Center,เดอะ บีฟ มาสเตอร์ เอ็มบีเค เซ็นเตอร์,Bangkok,982477001,The Beef Master MBK Center Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2432,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5472,The Beef Master Nana,เดอะ บิฟ สเตอร์ นานา,Nana,843568812,The Beef Master Nana Nana Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2434,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5551,The Empress at Royal Princess Larn Luang Hotel,ดิ เอมเพรส แอท รอยัล ปริ๊นเซส หลาน หลวง โฮเทล,Phaya Thai,22813088,The Empress at Royal Princess Larn Luang Hotel Phaya Thai Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2480,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5558,The Square at Novotel Bangkok Siam Square ,ห้องอาหาร เดอะ สแควร์ โรงแรมโนโวเทล กรุงเทพฯ สยามสแควร์,Siam,22098888,The Square at Novotel Bangkok Siam Square  Siam Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2487,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5571,The Horse's Mouth,The Horse's Mouth,Marina Bay,81880900,The Horse's Mouth Marina Bay Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2499,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5678,The Grand Lobby at Raffles Hotel Singapore,The Grand Lobby at Raffles Hotel Singapore,City Hall,63371886,The Grand Lobby at Raffles Hotel Singapore City Hall Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2585,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5723,The Park Restaurant & Cafe Si Racha (Chonburi),เดอะพาร์ค เรสเตอรองท์ แอนด์ คาเฟ่ ศรีราชา (ชลบุรี),Bangkok,909738981,The Park Restaurant & Cafe Si Racha (Chonburi) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2629,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5755,The Seafood Market by House of White Bee Hoon,The Seafood Market by House of White Bee Hoon,Bangkok,90019000,The Seafood Market by House of White Bee Hoon Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2657,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5759,The Barracuda Sky Gala at Akara (Pattaya),บาร์ราคูด้า สกาย กาล่า  โรงแรมอคารา พัทยา,Bangkok,38424200,The Barracuda Sky Gala at Akara (Pattaya) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2661,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5761,The Grille & Picolo Eatery,เดอะ กริลล์ แอนด์ พิโคโล อีทเทอรี่,Ratchathewi,800732877,The Grille & Picolo Eatery Ratchathewi Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2663,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5823,The Kiri Villas Resort Staycation (Phuket),เดอะ คีรีวิลล่า รีสอร์ท สเตเคชั่น (ภูเก็ต),Bangkok,824204738,The Kiri Villas Resort Staycation (Phuket) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2696,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5874,The Butcher's Wife,The Butcher's Wife,Bangkok,62219307,The Butcher's Wife Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2745,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5875,The Cradle At Ayara Kamala Resort & Spa (Phuket),เดอะ เครเดิล แอท ไอยรา กมลา รีสอร์ท แอนด์ สปา (ภูเก็ต),Bangkok,76310777,The Cradle At Ayara Kamala Resort & Spa (Phuket) Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2746,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5909,The Cafe Mookata Ari,เดอะ คาเฟ่ หมูกระทะ อารีย์,Ari,929356471,The Cafe Mookata Ari Ari Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2777,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
5938,The Planet Cruise ,The Planet Cruise,Bangkok,994188889,The Planet Cruise  Bangkok Bangkok,0.0,0.0,4994356.0,459955.0,62022.0,20.0,2805,820008.56,13.61707127770906,86.96815799238563,0.0,0.0,0.0,60.877710594669935,Viral Hit
